STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-10 13:48,SAOSP,,29.83,,18,-7.7,,,-5,-20.5,35,23,330,,,6,+0.03,,,29.85,,,,,,,,,,0720,1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-10 16:56,SAOSP,,4.97,,15,-9.3,,,-1,-18.2,49,9,310,,,2,-0.04,,,29.91,,,,,,,,,,0720,1653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-10 19:48,SAOSP,,9.94,,13,-10.5,,,6,-14.3,74,4,130,,,2,-0.01,,,29.92,,,,,,,,,,0720,1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-10 22:47,SAOSP,,14.91,,13,-10.5,,,4,-15.5,67,6,010,,,4,0.00,,,29.92,,,,,,,,,,0720,1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-11 01:58,SAOSP,,29.83,,12,-11.0,,,-5,-20.5,46,9,030,,,2,-0.02,,,29.96,,,,,,,,,,0720,1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-11 04:55,SAOSP,,29.83,,11,-11.6,,,-2,-18.8,56,21,360,,,8,+0.01,,,29.95,,,,,,,,,,0720,1654,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-11 07:45,SAOSP,,29.83,,3,-16.0,,,-9,-22.7,57,4,030,,,2,-0.06,,,30.03,,,,,,,,,,0720,1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-11 10:45,SAOSP,,29.83,,20,-6.6,,,-17,-27.1,18,14,320,,,2,-0.04,,,30.08,,,,,,,,,,0720,1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-11 13:50,SAOSP,,29.83,,27,-2.7,,,,,,13,310,,,7,+0.01,,,30.08,,,,,,,,,,0720,1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-11 16:45,SAOSP,,29.83,,24,-4.3,,,-40,-39.9,4,7,320,,,2,-0.02,,,30.11,,,,,,,,,,0720,1654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-11 19:45,SAOSP,,29.83,,6,-14.3,,,-23,-30.5,24,2,210,,,2,-0.02,,,30.16,,,,,,,,,,0719,1655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-11 22:55,SAOSP,,29.83,,-4,-19.9,,,-8,-22.1,83,3,050,,,8,+0.01,,,30.13,,,,,,,,,,0719,1655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-12 01:58,SAOSP,,29.83,,-8,-22.1,,,-20,-28.8,55,3,020,,,7,+0.01,,,30.11,,,,,,,,,,0719,1655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-12 04:58,SAOSP,,29.83,,-6,-21.0,,,-15,-26.0,64,6,050,,,8,+0.05,,,30.04,,,,,,,,,,0719,1655,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-12 07:47,SAOSP,,,,-3,-19.3,,,-11,-23.8,68,6,050,,,7,+0.01,,,30.03,,,,,,,,,,0719,1655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-12 13:45,SAOSP,,29.83,,33s,0.6s,,,,,,4,320,,,7,+0.06,,,29.88,,,,,,,,,,0719,1655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-12 16:45,SAOSP,,29.83,,23,-4.9,,,-19,-28.2,14,13,340,,,2,-0.04,,,29.90,,,,,,,,,,0719,1655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-12 19:45,SAOSP,,29.83,,17,-8.2,,,-5,-20.5,37,9,060,,,2,-0.01,,,29.90,,,,,,,,,,0719,1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-12 22:50,SAOSP,,29.83,,15,-9.3,,,-15,-26.0,25,15,330,,,7,+0.01,,,29.90,,,,,,,,,,0719,1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-13 01:45,SAOSP,,29.83,,13,-10.5,,,-11,-23.8,33,8,360,,,2,-0.01,,,29.90,,,,,,,,,,0719,1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-13 03:53,SAOSP,,29.83,,18,-7.7,,,3,-16.0,52,10,010,,,4,0.00,,,29.92,,,,,,,,,,0719,1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-13 04:57,SAOSP,,29.83,,8,-13.2,,,-12,-24.3,39,7,030,,,7,+0.01,,,29.89,,,,,,,,,,0719,1656,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-13 06:45,SAOSP,,29.83,,23,-4.9,,,3,-16.0,42,17,320,,,7,+0.06,,,29.84,,,,,,,,,,0719,1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-13 07:45,SAOSP,,29.83,,6s,-14.3s,,,1,-17.1,80,4,120,,,2,-0.02,,,29.92,,,,,,,,,,0719,1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-13 16:52,SAOSP,,29.83,,17,-8.2,,,2,-16.6,51,14,330,,,2,-0.02,,,29.87,,,,,,,,,,0719,1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-13 19:48,SAOSP,,24.85,,11,-11.6,,,4,-15.5,73,11,350,,,,,,,29.91,,,,,,,,,,0719,1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-13 22:50,SAOSP,,29.83,,4,-15.5,,,-2,-18.8,76,6,040,,,7,+0.01,,,29.90,,,,,,,,,,0719,1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-14 03:45,SAOSP,,29.83,,19,-7.1,,,-18,-27.7,18,8,360,,,7,+0.03,,,29.93,,,,,,,,,,0719,1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-14 04:57,SAOSP,,29.83,,,,,,-5,-20.5,,8,040,,,8,+0.01,,,29.93,,,,,,,,,,0719,1657,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-14 06:45,SAOSP,,29.83,,21,-6.0,,,-6,-21.0,30,11,320,,,7,+0.06,,,29.86,,,,,,,,,,0719,1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-14 07:49,SAOSP,,,,0s,-17.7s,,,-3,-19.3,87,4,020,,,2,-0.04,,,29.98,,,,,,,,,,0719,1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-14 16:52,SAOSP,,29.83,,17,-8.2,,,-5,-20.5,37,15,340,,,2,-0.04,,,29.91,,,,,,,,,,0719,1657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-14 19:55,SAOSP,,29.83,,10,-12.1,,,-3,-19.3,55,11,360,,,2,-0.02,,,29.95,,,,,,,,,,0718,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-14 22:45,SAOSP,,29.83,,10,-12.1,,,-3,-19.3,55,7,050,,,7,+0.01,,,29.93,,,,,,,,,,0718,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-15 04:57,SAOSP,,29.83,,14,-9.9,,,7,-13.8,73,19,360,,,2,-0.01,,,29.95,,,,,,,,,,0718,1658,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-15 07:46,SAOSP,,29.83,,15,-9.3,,,2,-16.6,56,15,340,,,2,-0.01,,,29.96,,,,,,,,,,0718,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-15 10:45,SAOSP,,29.83,,22,-5.5,,,-2,-18.8,35,19,330,,,2,-0.01,,,29.97,,,,,,,,,,0718,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-15 13:55,SAOSP,,29.83,,23,-4.9,,,0,-17.7,36,22,340,,,5,+0.00,,,29.97,,,,,,,,,,0718,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-15 16:55,SAOSP,,29.83,,19,-7.1,,,-6,-21.0,32,17,340,,,2,-0.04,,,30.03,,,,,,,,,,0718,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-15 19:48,SAOSP,,2.98,,15,-9.3,,,12,-11.0,88,11,340,,,2,-0.04,,,30.09,,,,,,,,,,0718,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-15 22:53,SAOSP,,0.99,,16,-8.8,,,11,-11.6,80,8,010,,,2,-0.02,,,30.12,,,,,,,,,,0718,1659,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-16 00:45,SAOSP,,1.99,,15,-9.3,,,7,-13.8,70,11,320,,,2,-0.01,,,30.14,,,,,,,,,,0718,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-16 03:50,SAOSP,,0.75,,16,-8.8,,,10,-12.1,77,4,290,,,2,-0.03,,,30.18,,,,,,,,,,0718,1659,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-16 16:50,SAOSP,,7.95,,15,-9.3,,,7,-13.8,70,9,340,,,7,+0.02,,,30.15,,,,,,,,,,0718,1659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-16 19:45,SAOSP,,9.94,,11,-11.6,,,5,-14.9,77,4,040,,,2,-0.04,,,30.21,,,,,,,,,,0718,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-16 22:45,SAOSP,,7.95,,10,-12.1,,,7,-13.8,87,4,040,,,2,-0.03,,,30.25,,,,,,,,,,0718,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-17 01:59,SAOSP,,2.98,,12,-11.0,,,4,-15.5,70,9,020,,,2,-0.04,,,30.32,,,,,,,,,,0718,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-17 07:50,SAOSP,,5.97,,12,-11.0,,,8,-13.2,84,4,010,,,,,,,30.33,,,,,,,,,,0718,1701,,5.00s,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-17 13:45,SAOSP,,29.83,,24,-4.3,,,10,-12.1,55,28,330,,,7,+0.02,,,30.29,,,,,,,,,,0718,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-17 16:45,SAOSP,,29.83,,24,-4.3,,,,,,,,,,2,-0.02,,,30.32,,,,,,,,,,0718,1701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-17 19:53,SAOSP,,9.94,,23,-4.9,,,16,-8.8,74,23,350,,,2,-0.04,,,30.38,,,,,,,,,,0717,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-17 22:47,SAOSP,,14.91,,25,-3.8,,,19,-7.1,78,13,340,,,4,0.00,,,30.38,,,,,,,,,,0717,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-18 01:55,SAOSP,,29.83,,27,-2.7,,,18,-7.7,69,11,350,,,2,-0.03,,,30.42,,,,,,,,,,0717,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-18 04:50,SAOSP,,29.83,,27,-2.7,,,21,-6.0,78,11,350,,,4,0.00,,,30.42,,,,,,,,,,0717,1702,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-18 07:47,SAOSP,,29.83,,20,-6.6,,,18,-7.7,92,9,360,,,2,-0.02,,,30.43,,,,,,,,,,0717,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-18 10:50,SAOSP,,29.83,,31,-0.5,,,19,-7.1,61,9,360,,,1,-0.01,,,30.45,,,,,,,,,,0717,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-18 13:50,SAOSP,,29.83,,34,1.1,,,23,-4.9,65,18,340,,,8,+0.04,,,30.39,,,,,,,,,,0717,1702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-18 22:47,SAOSP,,29.83,,28,-2.1,,,14,-9.9,56,14,360,,,7,+0.03,,,30.27,,,,,,,,,,0717,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-19 03:45,SAOSP,,29.83,,31,-0.5,,,12,-11.0,45,14,360,,,2,-0.01,,,30.31,,,,,,,,,,0717,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-19 04:55,SAOSP,,29.83,,28,-2.1,,,15,-9.3,58,14,350,,,8,+0.01,,,30.27,,,,,,,,,,0717,1703,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-19 06:49,SAOSP,,29.83,,38,3.3,,,25,-3.8,60,10,350,,,7,+0.06,,,30.23,,,,,,,,,,0717,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-19 07:45,SAOSP,,29.83,,22s,-5.5s,,,10s,-12.1s,60,15,010,,,2,-0.02,,,30.30,,,,,,,,,,0717,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-19 16:45,SAOSP,,29.83,,32,0.0,,,6,-14.3,34,10,330,,,2,-0.01,,,30.24,,,,,,,,,,0717,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-19 20:05,SAOSP,,29.83,,22,-5.5,,,3,-16.0,44,8,030,,,2,-0.02,,,30.28,,,,,,,,,,0716,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-19 22:47,SAOSP,,29.83,,19,-7.1,,,1,-17.1,45,8,040,,,4,0.00,,,30.28,,,,,,,,,,0716,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-20 02:20,SAOSP,,29.83,,15,-9.3,,,-1,-18.2,49,8,040,,,6,+0.02,,,30.26,,,,,,,,,,0716,1704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:03017,DENVER INTERNATIONAL AIRPORT CO US,1650.2,39.8328,-104.6575,1977-01-20 04:57,SAOSP,,29.83,,16,-8.8,,,6,-14.3,65,8,050,,,7,+0.01,,,30.24,,,,,,,,,,0716,1704,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
